Starting job 1013352
Training with:
    architecture = [32, 32],
    stride = 2,
    filter_size = [3, 3],
    leaky_slope = 0.2,
    max_pool = True,
    layer norm = True,
    loss = BCELoss(),
    batch size = 64,
    num_epochs = 1,
    scheduled_sampling = False,
    bias = True,
    transpose = True,
    use_lstm_output = False,
    scheduler = False,
    initial_lr = 0.01,
    gamma = 0.5.

CUDA is available!
Data shape: (20, 10000, 64, 64)
Epoch [1/1], Batch [791], Loss: 114439.117188
Epoch [1/1], Batch [801], Loss: 109357.484375
Epoch [1/1], Batch [811], Loss: 106513.078125
Epoch [1/1], Batch [821], Loss: 113552.406250
Epoch [1/1], Batch [831], Loss: 109109.984375
Epoch [1/1], Batch [841], Loss: 109387.289062
Epoch [1/1], Batch [851], Loss: 107657.546875
Epoch [1/1], Batch [861], Loss: 104927.765625
Epoch [1/1], Batch [871], Loss: 109080.703125
Epoch [1/1], Batch [881], Loss: 106309.546875
Epoch [1/1], Batch [891], Loss: 109754.890625
Epoch [1/1], Batch [901], Loss: 106934.796875
Epoch [1/1], Batch [911], Loss: 113094.312500
Epoch [1/1], Batch [921], Loss: 109536.000000
Epoch [1/1], Batch [931], Loss: 111415.210938
Epoch [1/1], Batch [941], Loss: 105756.835938
Epoch [1/1], Batch [951], Loss: 113003.273438
Epoch [1/1], Batch [961], Loss: 107035.859375
Epoch [1/1], Batch [971], Loss: 106609.125000
Epoch [1/1], Batch [981], Loss: 109461.914062
Epoch [1/1], Batch [991], Loss: 114890.851562
Epoch [1/1], Batch [1001], Loss: 105884.734375
Epoch [1/1], Batch [1011], Loss: 104536.765625
Epoch [1/1], Batch [1021], Loss: 105390.125000
Epoch [1/1], Batch [1031], Loss: 108598.000000
Epoch [1/1], Batch [1041], Loss: 108933.875000
Epoch [1/1], Batch [1051], Loss: 111946.460938
Epoch [1/1], Batch [1061], Loss: 108999.031250
Epoch [1/1], Batch [1071], Loss: 108481.781250
Epoch [1/1], Batch [1081], Loss: 107241.960938
Epoch [1/1], Batch [1091], Loss: 110835.632812
Epoch [1/1], Batch [1101], Loss: 103362.171875
Epoch [1/1], Batch [1111], Loss: 111080.531250
Epoch [1/1], Batch [1121], Loss: 111250.718750
Epoch [1/1], Batch [1131], Loss: 104848.796875
Epoch [1/1], Batch [1141], Loss: 105498.664062
Epoch [1/1], Batch [1151], Loss: 110362.421875
Epoch [1/1], Batch [1161], Loss: 102414.203125
Epoch [1/1], Batch [1171], Loss: 104478.125000
Epoch [1/1], Batch [1181], Loss: 106490.609375
Epoch [1/1], Batch [1191], Loss: 108885.937500
Epoch [1/1], Batch [1201], Loss: 110490.093750
Epoch [1/1], Batch [1211], Loss: 108743.117188
Epoch [1/1], Batch [1221], Loss: 111125.812500
Epoch [1/1], Batch [1231], Loss: 110092.843750
Epoch [1/1], Batch [1241], Loss: 106114.921875
Epoch [1/1], Batch [1251], Loss: 109243.468750
Epoch [1/1], Batch [1261], Loss: 107305.617188
Epoch [1/1], Batch [1271], Loss: 109766.726562
Epoch [1/1], Batch [1281], Loss: 108756.296875
Epoch [1/1], Batch [1291], Loss: 108513.125000
Epoch [1/1], Batch [1301], Loss: 109942.117188
Epoch [1/1], Batch [1311], Loss: 111643.734375
Epoch [1/1], Batch [1321], Loss: 109413.226562
Epoch [1/1], Batch [1331], Loss: 105728.210938
Epoch [1/1], Batch [1341], Loss: 107482.125000
Epoch [1/1], Batch [1351], Loss: 108931.906250
Epoch [1/1], Batch [1361], Loss: 105577.875000
Epoch [1/1], Batch [1371], Loss: 105388.125000
Epoch [1/1], Batch [1381], Loss: 113918.851562
Epoch [1/1], Batch [1391], Loss: 111328.695312
Epoch [1/1], Batch [1401], Loss: 108967.515625
Epoch [1/1], Batch [1411], Loss: 107611.078125
Epoch [1/1], Batch [1421], Loss: 107950.468750
Epoch [1/1], Batch [1431], Loss: 108530.437500
Epoch [1/1], Batch [1441], Loss: 112333.953125
Epoch [1/1], Batch [1451], Loss: 105201.328125
Epoch [1/1], Batch [1461], Loss: 108535.281250
Epoch [1/1], Batch [1471], Loss: 106397.281250
Epoch [1/1], Batch [1481], Loss: 103646.023438
Epoch [1/1], Batch [1491], Loss: 104582.570312
Epoch [1/1], Batch [1501], Loss: 106691.625000
Epoch [1/1], Batch [1511], Loss: 105699.140625
Epoch [1/1], Batch [1521], Loss: 106394.859375
Epoch [1/1], Batch [1531], Loss: 107719.242188
Epoch [1/1], Batch [1541], Loss: 109314.023438
Epoch [1/1], Batch [1551], Loss: 107518.968750
Epoch [1/1], Batch [1561], Loss: 112809.484375
Epoch [1/1], Batch [1571], Loss: 114674.171875
Epoch [1/1], Batch [1581], Loss: 104285.882812
Epoch [1/1], Batch [1591], Loss: 106095.328125
Epoch [1/1], Batch [1601], Loss: 110452.859375
Epoch [1/1], Batch [1611], Loss: 109097.179688
Epoch [1/1], Batch [1621], Loss: 105006.218750
Epoch [1/1], Batch [1631], Loss: 106290.750000
Epoch [1/1], Batch [1641], Loss: 104159.179688
Epoch [1/1], Batch [1651], Loss: 104215.828125
Epoch [1/1], Batch [1661], Loss: 111619.781250
Epoch [1/1], Batch [1671], Loss: 104817.695312
Epoch [1/1], Batch [1681], Loss: 111781.484375
Seq_Len: 4, Epoch [1/1] - Average Train Loss: 109182.0423
Seq_Len: 4, Epoch [1/1] - Average Test Loss: 107435.9417
Elapsed time: 1568.52 seconds
Seq_Len: 4, Epoch [1/1] - Average Validation Loss: 108877.4587
Elapsed time: 1592.35 seconds

Training with sequence length 5.
Epoch [1/1], Batch [1], Loss: 150203.828125
Epoch [1/1], Batch [11], Loss: 148743.453125
Epoch [1/1], Batch [21], Loss: 144495.140625
Epoch [1/1], Batch [31], Loss: 142190.531250
Epoch [1/1], Batch [41], Loss: 146245.515625
Epoch [1/1], Batch [51], Loss: 146886.359375
Epoch [1/1], Batch [61], Loss: 139424.375000
Epoch [1/1], Batch [71], Loss: 141825.687500
Epoch [1/1], Batch [81], Loss: 137419.750000
Epoch [1/1], Batch [91], Loss: 141898.875000
Epoch [1/1], Batch [101], Loss: 139778.734375
Epoch [1/1], Batch [111], Loss: 139659.015625
Epoch [1/1], Batch [121], Loss: 132087.390625
Epoch [1/1], Batch [131], Loss: 138673.578125
Epoch [1/1], Batch [141], Loss: 132554.625000
Epoch [1/1], Batch [151], Loss: 142212.531250
Epoch [1/1], Batch [161], Loss: 134149.578125
Epoch [1/1], Batch [171], Loss: 136178.625000
Epoch [1/1], Batch [181], Loss: 138727.937500
Epoch [1/1], Batch [191], Loss: 134035.343750
Epoch [1/1], Batch [201], Loss: 145661.937500
Epoch [1/1], Batch [211], Loss: 134383.671875
Epoch [1/1], Batch [221], Loss: 141835.000000
Epoch [1/1], Batch [231], Loss: 137052.609375
Epoch [1/1], Batch [241], Loss: 134252.312500
Epoch [1/1], Batch [251], Loss: 134637.515625
Epoch [1/1], Batch [261], Loss: 141221.187500
Epoch [1/1], Batch [271], Loss: 140391.187500
Epoch [1/1], Batch [281], Loss: 135319.296875
Epoch [1/1], Batch [291], Loss: 146529.687500
Epoch [1/1], Batch [301], Loss: 131793.281250
Epoch [1/1], Batch [311], Loss: 137323.500000
Epoch [1/1], Batch [321], Loss: 138222.734375
Epoch [1/1], Batch [331], Loss: 138379.000000
Epoch [1/1], Batch [341], Loss: 134752.000000
Epoch [1/1], Batch [351], Loss: 132921.750000
Epoch [1/1], Batch [361], Loss: 142004.625000
Epoch [1/1], Batch [371], Loss: 135209.359375
Epoch [1/1], Batch [381], Loss: 140821.937500
Epoch [1/1], Batch [391], Loss: 134237.093750
Epoch [1/1], Batch [401], Loss: 138703.937500
Epoch [1/1], Batch [411], Loss: 135744.062500
Epoch [1/1], Batch [421], Loss: 136581.218750
Epoch [1/1], Batch [431], Loss: 133330.937500
Epoch [1/1], Batch [441], Loss: 132295.937500
Epoch [1/1], Batch [451], Loss: 141459.250000
Epoch [1/1], Batch [461], Loss: 134775.046875
Epoch [1/1], Batch [471], Loss: 134130.750000
Epoch [1/1], Batch [481], Loss: 145420.375000
Epoch [1/1], Batch [491], Loss: 137692.890625
Epoch [1/1], Batch [501], Loss: 136814.484375
Epoch [1/1], Batch [511], Loss: 135546.531250
Epoch [1/1], Batch [521], Loss: 139372.656250
Epoch [1/1], Batch [531], Loss: 130941.500000
Epoch [1/1], Batch [541], Loss: 139445.125000
Epoch [1/1], Batch [551], Loss: 139677.687500
Epoch [1/1], Batch [561], Loss: 137666.312500
Epoch [1/1], Batch [571], Loss: 133461.062500
Epoch [1/1], Batch [581], Loss: 135210.531250
Epoch [1/1], Batch [591], Loss: 135801.843750
Epoch [1/1], Batch [601], Loss: 136313.437500
Epoch [1/1], Batch [611], Loss: 133632.000000
Epoch [1/1], Batch [621], Loss: 140409.437500
Epoch [1/1], Batch [631], Loss: 138487.890625
Epoch [1/1], Batch [641], Loss: 135557.656250
Epoch [1/1], Batch [651], Loss: 140476.453125
Epoch [1/1], Batch [661], Loss: 136242.187500
Epoch [1/1], Batch [671], Loss: 141206.812500
Epoch [1/1], Batch [681], Loss: 139761.593750
Epoch [1/1], Batch [691], Loss: 135680.718750
Epoch [1/1], Batch [701], Loss: 133894.500000
Epoch [1/1], Batch [711], Loss: 139247.921875
Epoch [1/1], Batch [721], Loss: 137767.953125
Epoch [1/1], Batch [731], Loss: 139327.750000
Epoch [1/1], Batch [741], Loss: 134029.765625
Epoch [1/1], Batch [751], Loss: 132761.562500
Epoch [1/1], Batch [761], Loss: 133542.484375
Epoch [1/1], Batch [771], Loss: 132570.343750
Epoch [1/1], Batch [781], Loss: 132244.781250
Epoch [1/1], Batch [791], Loss: 133877.546875
Epoch [1/1], Batch [801], Loss: 137653.093750
Epoch [1/1], Batch [811], Loss: 134231.312500
Epoch [1/1], Batch [821], Loss: 137795.359375
Epoch [1/1], Batch [831], Loss: 140148.093750
Epoch [1/1], Batch [841], Loss: 136118.937500
Epoch [1/1], Batch [851], Loss: 134265.250000
Epoch [1/1], Batch [861], Loss: 133432.781250
Epoch [1/1], Batch [871], Loss: 139957.078125
Epoch [1/1], Batch [881], Loss: 132550.687500
Epoch [1/1], Batch [891], Loss: 139001.359375
Epoch [1/1], Batch [901], Loss: 133446.093750
Epoch [1/1], Batch [911], Loss: 133058.171875
Epoch [1/1], Batch [921], Loss: 139092.531250
Epoch [1/1], Batch [931], Loss: 138965.906250
Epoch [1/1], Batch [941], Loss: 138650.781250
Epoch [1/1], Batch [951], Loss: 136706.781250
Epoch [1/1], Batch [961], Loss: 137519.921875
Epoch [1/1], Batch [971], Loss: 136866.359375
Epoch [1/1], Batch [981], Loss: 137280.656250
Epoch [1/1], Batch [991], Loss: 136876.015625
Epoch [1/1], Batch [1001], Loss: 137035.125000
Epoch [1/1], Batch [1011], Loss: 133454.406250
Epoch [1/1], Batch [1021], Loss: 137448.281250
Epoch [1/1], Batch [1031], Loss: 129763.328125
Epoch [1/1], Batch [1041], Loss: 137495.765625
Epoch [1/1], Batch [1051], Loss: 135180.093750
Epoch [1/1], Batch [1061], Loss: 135436.234375
Epoch [1/1], Batch [1071], Loss: 133998.109375
Epoch [1/1], Batch [1081], Loss: 136372.656250
Epoch [1/1], Batch [1091], Loss: 136278.921875
Epoch [1/1], Batch [1101], Loss: 137910.703125
Epoch [1/1], Batch [1111], Loss: 131045.250000
Epoch [1/1], Batch [1121], Loss: 133886.921875
Epoch [1/1], Batch [1131], Loss: 134085.781250
Epoch [1/1], Batch [1141], Loss: 129610.187500
Epoch [1/1], Batch [1151], Loss: 129234.687500
Epoch [1/1], Batch [1161], Loss: 131947.562500
Epoch [1/1], Batch [1171], Loss: 140127.468750
Epoch [1/1], Batch [1181], Loss: 140787.765625
Epoch [1/1], Batch [1191], Loss: 134690.906250
Epoch [1/1], Batch [1201], Loss: 135516.296875
Epoch [1/1], Batch [1211], Loss: 134947.500000
Epoch [1/1], Batch [1221], Loss: 139275.656250
Epoch [1/1], Batch [1231], Loss: 136533.437500
Epoch [1/1], Batch [1241], Loss: 132671.109375
Epoch [1/1], Batch [1251], Loss: 136713.656250
Epoch [1/1], Batch [1261], Loss: 141172.078125
Epoch [1/1], Batch [1271], Loss: 134508.546875
Epoch [1/1], Batch [1281], Loss: 139292.546875
Epoch [1/1], Batch [1291], Loss: 127176.046875
Epoch [1/1], Batch [1301], Loss: 137440.875000
Epoch [1/1], Batch [1311], Loss: 132850.812500
Epoch [1/1], Batch [1321], Loss: 137213.625000
Epoch [1/1], Batch [1331], Loss: 134826.031250
Epoch [1/1], Batch [1341], Loss: 135934.125000
Epoch [1/1], Batch [1351], Loss: 130429.109375
Epoch [1/1], Batch [1361], Loss: 133375.390625
Epoch [1/1], Batch [1371], Loss: 136825.937500
Epoch [1/1], Batch [1381], Loss: 135194.046875
Epoch [1/1], Batch [1391], Loss: 134330.125000
Epoch [1/1], Batch [1401], Loss: 137203.406250
Seq_Len: 5, Epoch [1/1] - Average Train Loss: 137045.7415
Seq_Len: 5, Epoch [1/1] - Average Test Loss: 133993.5795
Elapsed time: 2187.19 seconds
Seq_Len: 5, Epoch [1/1] - Average Validation Loss: 135994.4271
Elapsed time: 2211.17 seconds

Training with sequence length 6.
Epoch [1/1], Batch [1], Loss: 178599.906250
Epoch [1/1], Batch [11], Loss: 168353.156250
Epoch [1/1], Batch [21], Loss: 167254.203125
Epoch [1/1], Batch [31], Loss: 161089.125000
Epoch [1/1], Batch [41], Loss: 170767.921875
Epoch [1/1], Batch [51], Loss: 161819.734375
Epoch [1/1], Batch [61], Loss: 170956.875000
Epoch [1/1], Batch [71], Loss: 170374.906250
Epoch [1/1], Batch [81], Loss: 169751.453125
Epoch [1/1], Batch [91], Loss: 163451.312500
Epoch [1/1], Batch [101], Loss: 171012.250000
Epoch [1/1], Batch [111], Loss: 161843.156250
Epoch [1/1], Batch [121], Loss: 173384.500000
Epoch [1/1], Batch [131], Loss: 169845.437500
Epoch [1/1], Batch [141], Loss: 168031.000000
Epoch [1/1], Batch [151], Loss: 164041.156250
Epoch [1/1], Batch [161], Loss: 163787.125000
Epoch [1/1], Batch [171], Loss: 164204.015625
Epoch [1/1], Batch [181], Loss: 164692.093750
Epoch [1/1], Batch [191], Loss: 163222.437500
Epoch [1/1], Batch [201], Loss: 162246.281250
Epoch [1/1], Batch [211], Loss: 165549.531250
Epoch [1/1], Batch [221], Loss: 164310.968750
Epoch [1/1], Batch [231], Loss: 161441.187500
Epoch [1/1], Batch [241], Loss: 170066.906250
Epoch [1/1], Batch [251], Loss: 167763.140625
Epoch [1/1], Batch [261], Loss: 163151.375000
Epoch [1/1], Batch [271], Loss: 161574.328125
Epoch [1/1], Batch [281], Loss: 169762.812500
Epoch [1/1], Batch [291], Loss: 172891.343750
Epoch [1/1], Batch [301], Loss: 165705.468750
Epoch [1/1], Batch [311], Loss: 165209.937500
Epoch [1/1], Batch [321], Loss: 171065.562500
Epoch [1/1], Batch [331], Loss: 168437.078125
Epoch [1/1], Batch [341], Loss: 168912.078125
Epoch [1/1], Batch [351], Loss: 165004.421875
Epoch [1/1], Batch [361], Loss: 161406.359375
Epoch [1/1], Batch [371], Loss: 159775.875000
Epoch [1/1], Batch [381], Loss: 163091.296875
Epoch [1/1], Batch [391], Loss: 164792.593750
Epoch [1/1], Batch [401], Loss: 165835.406250
Epoch [1/1], Batch [411], Loss: 161101.656250
Epoch [1/1], Batch [421], Loss: 166287.937500
Epoch [1/1], Batch [431], Loss: 170275.656250
Epoch [1/1], Batch [441], Loss: 159279.359375
Epoch [1/1], Batch [451], Loss: 164947.828125
Epoch [1/1], Batch [461], Loss: 170654.265625
Epoch [1/1], Batch [471], Loss: 162630.625000
Epoch [1/1], Batch [481], Loss: 157720.828125
Epoch [1/1], Batch [491], Loss: 166293.156250
Epoch [1/1], Batch [501], Loss: 175049.812500
Epoch [1/1], Batch [511], Loss: 164874.140625
Epoch [1/1], Batch [521], Loss: 168768.687500
Epoch [1/1], Batch [531], Loss: 161131.781250
Epoch [1/1], Batch [541], Loss: 166527.250000
Epoch [1/1], Batch [551], Loss: 162510.125000
Epoch [1/1], Batch [561], Loss: 165049.546875
Epoch [1/1], Batch [571], Loss: 160213.781250
Epoch [1/1], Batch [581], Loss: 160300.343750
Epoch [1/1], Batch [591], Loss: 161194.343750
Epoch [1/1], Batch [601], Loss: 163780.421875
Epoch [1/1], Batch [611], Loss: 163417.812500
Epoch [1/1], Batch [621], Loss: 161019.343750
Epoch [1/1], Batch [631], Loss: 157840.640625
Epoch [1/1], Batch [641], Loss: 171939.375000
Epoch [1/1], Batch [651], Loss: 169733.031250
Epoch [1/1], Batch [661], Loss: 165478.812500
Epoch [1/1], Batch [671], Loss: 159606.000000
Epoch [1/1], Batch [681], Loss: 164637.953125
Epoch [1/1], Batch [691], Loss: 158838.500000
Epoch [1/1], Batch [701], Loss: 168134.187500
Epoch [1/1], Batch [711], Loss: 163873.718750
Epoch [1/1], Batch [721], Loss: 173595.015625
Epoch [1/1], Batch [731], Loss: 171914.968750
Epoch [1/1], Batch [741], Loss: 168801.156250
Epoch [1/1], Batch [751], Loss: 162159.187500
Epoch [1/1], Batch [761], Loss: 155878.312500
Epoch [1/1], Batch [771], Loss: 164796.562500
Epoch [1/1], Batch [781], Loss: 166505.468750
Epoch [1/1], Batch [791], Loss: 159163.812500
Epoch [1/1], Batch [801], Loss: 163943.140625
Epoch [1/1], Batch [811], Loss: 163838.468750
Epoch [1/1], Batch [821], Loss: 161887.000000
Epoch [1/1], Batch [831], Loss: 159323.921875
Epoch [1/1], Batch [841], Loss: 160064.234375
Epoch [1/1], Batch [851], Loss: 167080.734375
Epoch [1/1], Batch [861], Loss: 165439.812500
Epoch [1/1], Batch [871], Loss: 163477.343750
Epoch [1/1], Batch [881], Loss: 165542.718750
Epoch [1/1], Batch [891], Loss: 168089.562500
Epoch [1/1], Batch [901], Loss: 157825.687500
Epoch [1/1], Batch [911], Loss: 160388.656250
Epoch [1/1], Batch [921], Loss: 164513.093750
Epoch [1/1], Batch [931], Loss: 162147.093750
Epoch [1/1], Batch [941], Loss: 160840.593750
Epoch [1/1], Batch [951], Loss: 164725.531250
Epoch [1/1], Batch [961], Loss: 161087.296875
Epoch [1/1], Batch [971], Loss: 160135.375000
Epoch [1/1], Batch [981], Loss: 165347.156250
Epoch [1/1], Batch [991], Loss: 154521.937500
Epoch [1/1], Batch [1001], Loss: 166231.156250
Epoch [1/1], Batch [1011], Loss: 158559.031250
Epoch [1/1], Batch [1021], Loss: 166435.125000
Epoch [1/1], Batch [1031], Loss: 162256.078125
Epoch [1/1], Batch [1041], Loss: 162131.078125
Epoch [1/1], Batch [1051], Loss: 163671.781250
Epoch [1/1], Batch [1061], Loss: 167109.859375
Epoch [1/1], Batch [1071], Loss: 162639.375000
Epoch [1/1], Batch [1081], Loss: 165267.281250
Epoch [1/1], Batch [1091], Loss: 155125.484375
Epoch [1/1], Batch [1101], Loss: 157785.328125
Epoch [1/1], Batch [1111], Loss: 164917.015625
Epoch [1/1], Batch [1121], Loss: 165182.562500
Seq_Len: 6, Epoch [1/1] - Average Train Loss: 164934.9256
Seq_Len: 6, Epoch [1/1] - Average Test Loss: 161056.5205
Elapsed time: 2773.74 seconds
Seq_Len: 6, Epoch [1/1] - Average Validation Loss: 163455.8109
Elapsed time: 2796.27 seconds

Training with sequence length 7.
Epoch [1/1], Batch [1], Loss: 197568.328125
Epoch [1/1], Batch [11], Loss: 184321.140625
Epoch [1/1], Batch [21], Loss: 191193.265625
Epoch [1/1], Batch [31], Loss: 197826.062500
Epoch [1/1], Batch [41], Loss: 198211.156250
Epoch [1/1], Batch [51], Loss: 196413.468750
Epoch [1/1], Batch [61], Loss: 195930.953125
Epoch [1/1], Batch [71], Loss: 201721.062500
Epoch [1/1], Batch [81], Loss: 185303.000000
Epoch [1/1], Batch [91], Loss: 187633.875000
Epoch [1/1], Batch [101], Loss: 198904.437500
Epoch [1/1], Batch [111], Loss: 198307.484375
Epoch [1/1], Batch [121], Loss: 191250.343750
Epoch [1/1], Batch [131], Loss: 194985.656250
Epoch [1/1], Batch [141], Loss: 208396.656250
Epoch [1/1], Batch [151], Loss: 191873.750000
Epoch [1/1], Batch [161], Loss: 189034.765625
Epoch [1/1], Batch [171], Loss: 192990.562500
Epoch [1/1], Batch [181], Loss: 193634.687500
Epoch [1/1], Batch [191], Loss: 193450.031250
Epoch [1/1], Batch [201], Loss: 191654.453125
Epoch [1/1], Batch [211], Loss: 189450.281250
Epoch [1/1], Batch [221], Loss: 202702.406250
Epoch [1/1], Batch [231], Loss: 193800.656250
Epoch [1/1], Batch [241], Loss: 193639.703125
Epoch [1/1], Batch [251], Loss: 195247.843750
Epoch [1/1], Batch [261], Loss: 191853.234375
Epoch [1/1], Batch [271], Loss: 184860.218750
Epoch [1/1], Batch [281], Loss: 190301.156250
Epoch [1/1], Batch [291], Loss: 190861.546875
Epoch [1/1], Batch [301], Loss: 196073.656250
Epoch [1/1], Batch [311], Loss: 197436.562500
Epoch [1/1], Batch [321], Loss: 190943.062500
Epoch [1/1], Batch [331], Loss: 196852.250000
Epoch [1/1], Batch [341], Loss: 188947.343750
Epoch [1/1], Batch [351], Loss: 197744.765625
Epoch [1/1], Batch [361], Loss: 194865.937500
Epoch [1/1], Batch [371], Loss: 191344.578125
Epoch [1/1], Batch [381], Loss: 191898.265625
Epoch [1/1], Batch [391], Loss: 192218.046875
Epoch [1/1], Batch [401], Loss: 195839.546875
Epoch [1/1], Batch [411], Loss: 189486.406250
Epoch [1/1], Batch [421], Loss: 195163.171875
Epoch [1/1], Batch [431], Loss: 199298.656250
Epoch [1/1], Batch [441], Loss: 198100.281250
Epoch [1/1], Batch [451], Loss: 188255.484375
Epoch [1/1], Batch [461], Loss: 199577.687500
Epoch [1/1], Batch [471], Loss: 190179.968750
Epoch [1/1], Batch [481], Loss: 185316.093750
Epoch [1/1], Batch [491], Loss: 194235.000000
Epoch [1/1], Batch [501], Loss: 194802.734375
Epoch [1/1], Batch [511], Loss: 192771.343750
Epoch [1/1], Batch [521], Loss: 191484.718750
Epoch [1/1], Batch [531], Loss: 199720.937500
Epoch [1/1], Batch [541], Loss: 186795.156250
Epoch [1/1], Batch [551], Loss: 201566.781250
Epoch [1/1], Batch [561], Loss: 191744.937500
Epoch [1/1], Batch [571], Loss: 191803.843750
Epoch [1/1], Batch [581], Loss: 190635.562500
Epoch [1/1], Batch [591], Loss: 195343.531250
Epoch [1/1], Batch [601], Loss: 189510.718750
Epoch [1/1], Batch [611], Loss: 188685.343750
Epoch [1/1], Batch [621], Loss: 183403.312500
Epoch [1/1], Batch [631], Loss: 191290.656250
Epoch [1/1], Batch [641], Loss: 186832.875000
Epoch [1/1], Batch [651], Loss: 194883.531250
Epoch [1/1], Batch [661], Loss: 194161.156250
Epoch [1/1], Batch [671], Loss: 194555.937500
Epoch [1/1], Batch [681], Loss: 189504.921875
Epoch [1/1], Batch [691], Loss: 194470.921875
Epoch [1/1], Batch [701], Loss: 189120.906250
Epoch [1/1], Batch [711], Loss: 191311.468750
Epoch [1/1], Batch [721], Loss: 191913.218750
Epoch [1/1], Batch [731], Loss: 199259.812500
Epoch [1/1], Batch [741], Loss: 190074.734375
Epoch [1/1], Batch [751], Loss: 194716.343750
Epoch [1/1], Batch [761], Loss: 193211.593750
Epoch [1/1], Batch [771], Loss: 195010.031250
Epoch [1/1], Batch [781], Loss: 187800.906250
Epoch [1/1], Batch [791], Loss: 187103.375000
Epoch [1/1], Batch [801], Loss: 186577.781250
Epoch [1/1], Batch [811], Loss: 193930.187500
Epoch [1/1], Batch [821], Loss: 183259.171875
Epoch [1/1], Batch [831], Loss: 192227.375000
Epoch [1/1], Batch [841], Loss: 187337.750000
Seq_Len: 7, Epoch [1/1] - Average Train Loss: 192758.9296
Seq_Len: 7, Epoch [1/1] - Average Test Loss: 188340.8905
Elapsed time: 3284.72 seconds
Seq_Len: 7, Epoch [1/1] - Average Validation Loss: 193013.1316
Elapsed time: 3304.06 seconds

Training with sequence length 8.
Epoch [1/1], Batch [1], Loss: 227743.500000
Epoch [1/1], Batch [11], Loss: 228421.234375
Epoch [1/1], Batch [21], Loss: 212035.000000
Epoch [1/1], Batch [31], Loss: 220844.828125
Epoch [1/1], Batch [41], Loss: 220314.937500
Epoch [1/1], Batch [51], Loss: 220241.843750
Epoch [1/1], Batch [61], Loss: 219508.687500
Epoch [1/1], Batch [71], Loss: 224334.718750
Epoch [1/1], Batch [81], Loss: 225040.281250
Epoch [1/1], Batch [91], Loss: 222336.578125
Epoch [1/1], Batch [101], Loss: 227311.656250
Epoch [1/1], Batch [111], Loss: 218025.562500
Epoch [1/1], Batch [121], Loss: 218720.250000
Epoch [1/1], Batch [131], Loss: 234316.562500
Epoch [1/1], Batch [141], Loss: 230365.156250
Epoch [1/1], Batch [151], Loss: 208595.375000
Epoch [1/1], Batch [161], Loss: 225774.593750
Epoch [1/1], Batch [171], Loss: 218942.015625
Epoch [1/1], Batch [181], Loss: 222500.453125
Epoch [1/1], Batch [191], Loss: 216981.593750
Epoch [1/1], Batch [201], Loss: 226627.203125
Epoch [1/1], Batch [211], Loss: 223876.953125
Epoch [1/1], Batch [221], Loss: 211459.812500
Epoch [1/1], Batch [231], Loss: 225227.515625
Epoch [1/1], Batch [241], Loss: 212936.484375
Epoch [1/1], Batch [251], Loss: 222426.812500
Epoch [1/1], Batch [261], Loss: 230736.750000
Epoch [1/1], Batch [271], Loss: 218732.265625
Epoch [1/1], Batch [281], Loss: 225486.921875
Epoch [1/1], Batch [291], Loss: 221621.375000
Epoch [1/1], Batch [301], Loss: 229748.390625
Epoch [1/1], Batch [311], Loss: 223917.343750
Epoch [1/1], Batch [321], Loss: 219385.843750
Epoch [1/1], Batch [331], Loss: 225391.093750
Epoch [1/1], Batch [341], Loss: 218401.078125
Epoch [1/1], Batch [351], Loss: 216210.015625
Epoch [1/1], Batch [361], Loss: 225730.937500
Epoch [1/1], Batch [371], Loss: 226563.593750
Epoch [1/1], Batch [381], Loss: 220359.187500
Epoch [1/1], Batch [391], Loss: 211906.093750
Epoch [1/1], Batch [401], Loss: 216489.437500
Epoch [1/1], Batch [411], Loss: 223640.093750
Epoch [1/1], Batch [421], Loss: 226962.390625
Epoch [1/1], Batch [431], Loss: 214252.421875
Epoch [1/1], Batch [441], Loss: 215828.203125
Epoch [1/1], Batch [451], Loss: 224841.750000
Epoch [1/1], Batch [461], Loss: 209599.156250
Epoch [1/1], Batch [471], Loss: 226900.843750
Epoch [1/1], Batch [481], Loss: 225356.093750
Epoch [1/1], Batch [491], Loss: 227789.984375
Epoch [1/1], Batch [501], Loss: 222634.515625
Epoch [1/1], Batch [511], Loss: 208977.906250
Epoch [1/1], Batch [521], Loss: 219570.109375
Epoch [1/1], Batch [531], Loss: 222194.343750
Epoch [1/1], Batch [541], Loss: 216830.406250
Epoch [1/1], Batch [551], Loss: 207163.171875
Epoch [1/1], Batch [561], Loss: 214685.968750
Seq_Len: 8, Epoch [1/1] - Average Train Loss: 221474.8561
Seq_Len: 8, Epoch [1/1] - Average Test Loss: 217554.9839
Elapsed time: 3673.68 seconds
Seq_Len: 8, Epoch [1/1] - Average Validation Loss: 223000.9916
Elapsed time: 3688.24 seconds

Training with sequence length 9.
Epoch [1/1], Batch [1], Loss: 259469.218750
Epoch [1/1], Batch [11], Loss: 254679.187500
Epoch [1/1], Batch [21], Loss: 253646.156250
Epoch [1/1], Batch [31], Loss: 254707.531250
Epoch [1/1], Batch [41], Loss: 251277.218750
Epoch [1/1], Batch [51], Loss: 255655.781250
Epoch [1/1], Batch [61], Loss: 259072.703125
Epoch [1/1], Batch [71], Loss: 252088.375000
Epoch [1/1], Batch [81], Loss: 258384.156250
Epoch [1/1], Batch [91], Loss: 251403.671875
